repeat,seed,fold,method,accuracy,sensitivity,specificity,precision,mcc,f1,auc_roc,tp,tn,fp,fn
3,41,3,PCA160-SRC (proposed),0.776595744680851,0.851063829787234,0.7021276595744681,0.7407407407407407,0.5594309277855157,0.7920792079207921,0.8746038931643277,40,33,14,7
3,41,3,DeepLSE160-SRC,0.648936170212766,0.7021276595744681,0.5957446808510638,0.6346153846153846,0.29957234475763905,0.6666666666666666,0.7089180624717066,33,28,19,14
3,41,3,AE160-SRC,0.6702127659574468,0.7446808510638298,0.5957446808510638,0.6481481481481481,0.34426518632954817,0.693069306930693,0.7514712539610684,35,28,19,12
3,41,3,CKSAAP-KPCA160-MP,0.7553191489361702,0.723404255319149,0.7872340425531915,0.7727272727272727,0.5116817192534651,0.7472527472527473,0.844726120416478,34,37,10,13
3,41,3,CKSAAP-KPCA160-L1-SRC,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.48936170212765956,0.7446808510638298,0.8578542326844726,35,35,12,12
3,41,3,AWMKPCA160-L1-SRC,0.7446808510638298,0.8723404255319149,0.6170212765957447,0.6949152542372882,0.5061366753560107,0.7735849056603774,0.8017202354006338,41,29,18,6
3,41,4,PCA160-SRC (proposed),0.8829787234042553,0.8723404255319149,0.8936170212765957,0.8913043478260869,0.7661308776828738,0.8817204301075269,0.9461294703485741,41,42,5,6
3,41,4,DeepLSE160-SRC,0.776595744680851,0.7872340425531915,0.7659574468085106,0.7708333333333334,0.5533167449931866,0.7789473684210526,0.869171570846537,37,36,11,10
3,41,4,AE160-SRC,0.776595744680851,0.6808510638297872,0.8723404255319149,0.8421052631578947,0.563621480190678,0.7529411764705882,0.870076957899502,32,41,6,15
3,41,4,CKSAAP-KPCA160-MP,0.7553191489361702,0.7021276595744681,0.8085106382978723,0.7857142857142857,0.5135525910130955,0.7415730337078652,0.8592123132639204,33,38,9,14
3,41,4,CKSAAP-KPCA160-L1-SRC,0.8191489361702128,0.8085106382978723,0.8297872340425532,0.8260869565217391,0.6384423980690614,0.8172043010752689,0.8995020371208692,38,39,8,9
3,41,4,AWMKPCA160-L1-SRC,0.8404255319148937,0.8297872340425532,0.851063829787234,0.8478260869565217,0.681005224606999,0.8387096774193549,0.9067451335445904,39,40,7,8
4,53,0,PCA160-SRC (proposed),0.8,0.7708333333333334,0.8297872340425532,0.8222222222222222,0.6014208616247679,0.7956989247311828,0.8772163120567376,37,39,8,11
